,favorite_count,replies_count,retweet_count,tweet,tweet_created,tweet_created_at,tweet_id,type,unmetric_engagement_score,url,company,channel
96,0,0,0,@LeeLaments please describe the exact concern along with the device model in the email for better assistance. We as a team will be pleased ,13/09/2018,13/09/2018 07:44,1.0402E+18,reply,0,http://www.twitter.com/Huawei/status/1040204545471725569,Huawei,Twitter
97,0,0,0,"@LeeLaments We apologize for the inconvenience caused. We would suggest you to please contact us by your local service hotline or email.
Ho",13/09/2018,13/09/2018 07:43,1.0402E+18,reply,0,http://www.twitter.com/Huawei/status/1040204376781070337,Huawei,Twitter
98,34,0,4,"#Huawei launched the Position Paper at this year’s @ITU, summarizing the development trends of ICT observed around the globe and evaluating",13/09/2018,13/09/2018 07:09,1.0402E+18,proactive,74,http://www.twitter.com/Huawei/status/1040195796812156928,Huawei,Twitter
99,59,3,5,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 07:09,1.0402E+18,proactive,124,http://www.twitter.com/Huawei/status/1040195722077986817,Huawei,Twitter
100,0,0,0,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 06:51,1.04019E+18,proactive,0,http://www.twitter.com/Huawei/status/1040191177822224385,Huawei,Twitter
101,0,0,1,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 06:50,1.04019E+18,proactive,10,http://www.twitter.com/Huawei/status/1040190911454564352,Huawei,Twitter
102,0,0,0,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 06:42,1.04019E+18,proactive,0,http://www.twitter.com/Huawei/status/1040188894690594822,Huawei,Twitter
103,0,0,1,"#Huawei launched the Position Paper at this year’s @ITU, summarizing the development trends of ICT observed around the globe and evaluates ",13/09/2018,13/09/2018 06:38,1.04019E+18,proactive,10,http://www.twitter.com/Huawei/status/1040187866322747394,Huawei,Twitter
104,0,0,0,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 06:35,1.04019E+18,proactive,0,http://www.twitter.com/Huawei/status/1040187144470495232,Huawei,Twitter
105,0,0,0,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 06:34,1.04019E+18,proactive,0,http://www.twitter.com/Huawei/status/1040187006872109056,Huawei,Twitter
106,0,0,0,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 06:00,1.04018E+18,proactive,0,http://www.twitter.com/Huawei/status/1040178500626526209,Huawei,Twitter
107,30,1,7,Huawei Rotating Chairman Guo Ping meets Austrian Chancellor Sebastian Kurz to discuss ICT infrastructure and digital transformation. Find o,13/09/2018,13/09/2018 03:40,1.04014E+18,proactive,105,http://www.twitter.com/Huawei/status/1040143054546644992,Huawei,Twitter
108,57,0,20,We're exploring the power of digital transformation with governments by enhancing national data centers with #cloud solutions: https://t.co,12/09/2018,12/09/2018 05:00,1.0398E+18,proactive,257,http://www.twitter.com/Huawei/status/1039800829916499968,Huawei,Twitter
109,1681,7,147,An innovative RBT service is providing a new revenue source for #telcos. Find out more. #Communicate https://t.co/e7QtFy5hOh,12/09/2018,12/09/2018 04:00,1.03979E+18,proactive,3186,http://www.twitter.com/Huawei/status/1039785708523642885,Huawei,Twitter
110,23,0,4,"How can regulations, an innovative performance measurement, and even premium video service experiences impact business success? Keynote spe",12/09/2018,12/09/2018 03:47,1.03978E+18,proactive,63,http://www.twitter.com/Huawei/status/1039782432495599617,Huawei,Twitter
111,18,0,2,"Keynotes of Day 2 at #UBBF2018 kicked off with 3 industry heavyweights. Find out more about the future of 4K, the opportunities of automati",12/09/2018,12/09/2018 03:46,1.03978E+18,proactive,38,http://www.twitter.com/Huawei/status/1039782280649158658,Huawei,Twitter
112,31,0,6,#UBBF2018 attendees were introduced to the latest fitness tech. While they learned more about how Cloud VR is making training more convenie,12/09/2018,12/09/2018 03:30,1.03978E+18,proactive,91,http://www.twitter.com/Huawei/status/1039778326565531648,Huawei,Twitter
113,30,0,7,Ultra-broadband is unleashing the potential of VR. Here’s an example of immersive gaming made possible through Cloud VR at #UBBF2018: https,12/09/2018,12/09/2018 03:25,1.03978E+18,proactive,100,http://www.twitter.com/Huawei/status/1039777050209464320,Huawei,Twitter
114,36,0,8,Leadership is collaboration: @GlenGilmore on the value of #UBBF2018: https://t.co/mIBcVNI2qo https://t.co/lhizSvrIsT,11/09/2018,11/09/2018 11:59,1.03954E+18,proactive,116,http://www.twitter.com/Huawei/status/1039543873197035521,Huawei,Twitter
115,26,0,9,What are some of the key takeaways and highlights of #UBBF2018? Here are what tech bloggers and influencers have to say: https://t.co/mIBcV,11/09/2018,11/09/2018 11:18,1.03953E+18,proactive,116,http://www.twitter.com/Huawei/status/1039533610481737728,Huawei,Twitter
116,166,1,11,"Tech blogger, @mr_gadget, shares his takeaway from Day 1's keynotes at #UBBF2018. Watch his video to keep up to date with the latest indust",11/09/2018,11/09/2018 11:03,1.03953E+18,proactive,281,http://www.twitter.com/Huawei/status/1039529846609784833,Huawei,Twitter
117,40,0,3,Digitizing Network with IDN. Find out more how Huawei’s range of #IDN solutions and approach can help operators maximize their business val,11/09/2018,11/09/2018 09:17,1.0395E+18,proactive,70,http://www.twitter.com/Huawei/status/1039503249072680960,Huawei,Twitter
118,1880,12,153,How do we achieve an autonomous driving network? #UBBF2018 attendees get key facts from Huawei’s David Wang: https://t.co/QvsNwqUe9D https:,11/09/2018,11/09/2018 09:00,1.0395E+18,proactive,3470,http://www.twitter.com/Huawei/status/1039498955141337089,Huawei,Twitter
119,1,0,0,@Jordan_diax Please help us understand exact concern along with your contact details and device IMEI via direct message so that we can assi,11/09/2018,11/09/2018 08:43,1.03949E+18,reply,1,http://www.twitter.com/Huawei/status/1039494623704612864,Huawei,Twitter
120,3,0,0,@Jordan_diax We regret for the inconvenience caused to you. We really do not want your experience to be like this with Huawei. Kindly be as,11/09/2018,11/09/2018 08:43,1.03949E+18,reply,3,http://www.twitter.com/Huawei/status/1039494555446534144,Huawei,Twitter
121,25,0,7,How do we achieve an autonomous driven network? #UBBF2018 attendees get key facts from Huawei’s David Wang: https://t.co/QvsNwqUe9D https:/,11/09/2018,11/09/2018 07:40,1.03948E+18,proactive,95,http://www.twitter.com/Huawei/status/1039478819747454977,Huawei,Twitter
122,0,0,0,"RT @GlenGilmore: ""'ABC' is at the core of #DigitalTransformation 

A #AI
B #BigData
C #Cloud

Kevin Hu,  Pres of @Huawei Network Product Li…",11/09/2018,11/09/2018 06:18,1.03946E+18,retweet,0,http://www.twitter.com/Huawei/status/1039458061868576768,Huawei,Twitter
123,0,0,0,"RT @fatoskarahasan: Talent hits a target that no one else can hit, but a genius hits a target no one else can see #ubbf2018 @HuaweiNetworks…",11/09/2018,11/09/2018 04:44,1.03943E+18,retweet,0,http://www.twitter.com/Huawei/status/1039434615608553472,Huawei,Twitter
124,0,0,0,"RT @mr_gadget: ""Why are we talking about 5G when talking about fixed networks strategy? Because 5G will rely on fibre. Need to move the mob…",11/09/2018,11/09/2018 04:16,1.03943E+18,retweet,0,http://www.twitter.com/Huawei/status/1039427442702778368,Huawei,Twitter
125,0,0,0,"RT @PetiotEric: [ #UBBF2018 ]
Orange Strategy : offer our Customers an unmatched experience
Christian Gacon - Orange groupe

#huawei #Conne…",11/09/2018,11/09/2018 04:09,1.03943E+18,retweet,0,http://www.twitter.com/Huawei/status/1039425694655242241,Huawei,Twitter
126,0,0,0,"RT @GlenGilmore: #DigitalTransformation is about capturing new #biz opportunities.

We put everything on the #cloud that needs to be automa…",11/09/2018,11/09/2018 04:04,1.03942E+18,retweet,0,http://www.twitter.com/Huawei/status/1039424322606178305,Huawei,Twitter
127,1,3,0,@BlakeLaPierre please describe your exact concern along with the device model and contact number in the Email for better assistance. We as ,11/09/2018,11/09/2018 03:26,1.03941E+18,reply,16,http://www.twitter.com/Huawei/status/1039414810394472448,Huawei,Twitter
128,1,0,0,@BlakeLaPierre We apologize for the inconvenience caused. We would suggest you to please contact us by your local service hotline or email.,11/09/2018,11/09/2018 03:25,1.03941E+18,reply,1,http://www.twitter.com/Huawei/status/1039414689644638208,Huawei,Twitter
129,33,0,9,"What must businesses do to increase competitiveness; to meet the expectations of customers, employees and partners; and to create a sustain",11/09/2018,11/09/2018 03:25,1.03941E+18,proactive,123,http://www.twitter.com/Huawei/status/1039414554650968064,Huawei,Twitter
130,348,3,33,Huawei's Ryan Ding addresses crucial facts in his keynote at #UBBF2018 - premium broadband powered by ecosystem & #AI will propel operators,11/09/2018,11/09/2018 02:53,1.03941E+18,proactive,693,http://www.twitter.com/Huawei/status/1039406558868897792,Huawei,Twitter
131,75,2,10,"#UBBF2018 opened its doors to hundreds of industry elites, partners and guests. Stay tuned for updates and find out more from our keynote s",10/09/2018,10/09/2018 12:29,1.03919E+18,proactive,185,http://www.twitter.com/Huawei/status/1039189004053295104,Huawei,Twitter
132,1537,11,131,"Learn, discover and maximize your business value with industry elites, regulators and many more at #UBBF2018 now: https://t.co/SRvrsN6d3p h",10/09/2018,10/09/2018 09:29,1.03914E+18,proactive,2902,http://www.twitter.com/Huawei/status/1039143911665614849,Huawei,Twitter
133,24,0,6,Telefonica’s CTIO shares with #UBBF2018 attendees reasons the company continuously optimizes its network construction model. https://t.co/m,10/09/2018,10/09/2018 08:39,1.03913E+18,proactive,84,http://www.twitter.com/Huawei/status/1039131191415369728,Huawei,Twitter
134,0,0,0,Telefonica’s CTIO shares with #UBBF2018 attendees reasons the company continuously optimizes its network construction model. https://t.co/m,10/09/2018,10/09/2018 08:38,1.03913E+18,proactive,0,http://www.twitter.com/Huawei/status/1039131002998808577,Huawei,Twitter
135,37,2,13,"At #UBBF2018, Huawei’s Ryan Ding addresses how #AI coupled with the video and home ecosystems can bring about healthy and sustainable premi",10/09/2018,10/09/2018 08:37,1.03913E+18,proactive,177,http://www.twitter.com/Huawei/status/1039130675578904576,Huawei,Twitter
136,29,0,10,How will automated networks improve network operation efficiency and quality? #UBBF2018 attendees also learned more about the innovative pr,10/09/2018,10/09/2018 08:33,1.03913E+18,proactive,129,http://www.twitter.com/Huawei/status/1039129789863546881,Huawei,Twitter
137,0,0,0,@ClintonKiran We regret for the inconvenience caused to you. Please let us know about the exact concern along with your Email id and device,10/09/2018,10/09/2018 08:06,1.03912E+18,reply,0,http://www.twitter.com/Huawei/status/1039122886752129024,Huawei,Twitter
138,1,1,0,"@snjeys Our team will assist you.
Thanks!",10/09/2018,10/09/2018 08:03,1.03912E+18,reply,6,http://www.twitter.com/Huawei/status/1039122199704219649,Huawei,Twitter
139,1,1,0,@snjeys We regret for the inconvenience caused to you. Kindly get in touch with Huawei Kenya customer support team on 0800 723456 (English ,10/09/2018,10/09/2018 08:03,1.03912E+18,reply,6,http://www.twitter.com/Huawei/status/1039122141705392129,Huawei,Twitter
140,1,0,0,"@PhilthyYungTee or you may drop an email at mobile.uk@huawei.com for email support.
Our team will assist you.
Thanks!",10/09/2018,10/09/2018 06:08,1.03909E+18,reply,1,http://www.twitter.com/Huawei/status/1039093330112651264,Huawei,Twitter
141,0,0,0,@PhilthyYungTee We apologize for the inconvenience caused. Kindly get in touch with Huawei United Kingdom customer support team on 08000886,10/09/2018,10/09/2018 06:08,1.03909E+18,reply,0,http://www.twitter.com/Huawei/status/1039093246591479808,Huawei,Twitter
142,0,0,0,"RT @fatoskarahasan: The Future is in the eyes.; and it is already here with  cameras, screens, facial recognition tools, self-learning syst…",10/09/2018,10/09/2018 05:34,1.03908E+18,retweet,0,http://www.twitter.com/Huawei/status/1039084706510368769,Huawei,Twitter
143,0,0,0,RT @HuaweiCarrier: How to economically achieve universal coverage in remote areas? How to meet the urban need for seamless coverage and to…,10/09/2018,10/09/2018 05:19,1.03908E+18,retweet,0,http://www.twitter.com/Huawei/status/1039080814259007488,Huawei,Twitter
144,0,0,0,"@siddharthpnd3 @psanjeevbrave Thank you for highlighting your concern with us. As per the update from India team, your refund has been init",10/09/2018,10/09/2018 04:56,1.03908E+18,reply,0,http://www.twitter.com/Huawei/status/1039075240410841088,Huawei,Twitter
145,0,0,0,"RT @mr_gadget: Ryan Ding, President of Carrier Networks @huawei ending with a wise wise quote from Seneca. Quality > Quantity. #UBBF2018 @H…",10/09/2018,10/09/2018 04:15,1.03906E+18,retweet,0,http://www.twitter.com/Huawei/status/1039064930576683008,Huawei,Twitter
146,0,0,0,"RT @GlenGilmore: #UBBF2018  begins. A new world with ultra-fast, ""intent-driven"" internet @HuaweiNetworks #HuaweiPartner #ict #ai https",10/09/2018,10/09/2018 03:51,1.03906E+18,retweet,0,http://www.twitter.com/Huawei/status/1039058841168760832,Huawei,Twitter
147,0,0,0,"RT @mr_gadget: By 2021,@swisscom want to have rolled out Ultra Broadband throughout the whole country despite the challenge of mountainous…",10/09/2018,10/09/2018 03:37,1.03906E+18,retweet,0,http://www.twitter.com/Huawei/status/1039055224206450689,Huawei,Twitter
148,763,5,69,We’re just about to start #UBBF2018 here in Geneva! Watch us live at https://t.co/OYVbGQ0h9u https://t.co/LxQOLHLs5L,10/09/2018,10/09/2018 01:38,1.03903E+18,proactive,1478,http://www.twitter.com/Huawei/status/1039025413329248256,Huawei,Twitter
149,0,0,0,"@rizamusin Kindly visit the link: 
https://t.co/hu9twgsjAM to know about Huawei service centers list. 
Thanks!",10/09/2018,10/09/2018 01:02,1.03902E+18,reply,0,http://www.twitter.com/Huawei/status/1039016192315482112,Huawei,Twitter
150,0,0,0,@rizamusin We apologize for the inconvenience caused. We really don’t want your experience to be like this with Huawei. We would suggest yo,10/09/2018,10/09/2018 01:02,1.03902E+18,reply,0,http://www.twitter.com/Huawei/status/1039016118386655233,Huawei,Twitter
